1709396641798076,-0.043945313,-0.15527344,0.9511719,14.95407,-2.273629,5.447554
1709396641806086,-0.03955078,-0.1538086,0.953125,13.657034,-1.9989624,5.920591
1709396641814059,-0.03173828,-0.15625,0.96484375,12.359997,-1.6937773,6.0274057
1709396641821332,-0.0126953125,-0.15429688,0.9760742,8.377332,-1.8311106,5.8290353
1709396641829347,-0.016601563,-0.15136719,0.99121094,7.721183,-2.0142217,5.4628134
1709396641837361,-0.020507813,-0.14404297,1.0014648,7.415998,-2.6703696,5.5543685
1709396641844349,-0.029785156,-0.1430664,1.0219727,7.9958496,-5.9663687,5.920591
1709396641852056,-0.030761719,-0.13867188,1.0229492,8.285776,-6.851405,6.1342206
1709396641860319,-0.0146484375,-0.1352539,1.012207,8.880886,-7.492294,6.408887
1709396641867332,0.0034179688,-0.14013672,0.98535156,9.0487385,-7.461776,5.630665
1709396641874117,0.0078125,-0.13183594,0.98339844,9.21659,-7.0345163,5.4170356
1709396641882045,0.0087890625,-0.13427734,0.97216797,9.201331,-6.5614796,5.2949615
1709396641890018,0.0024414063,-0.12939453,0.95996094,9.750664,-3.2807398,4.547258
1709396641897028,0.0053710938,-0.12890625,0.9511719,9.659109,-2.2431104,4.4099245
1709396641904308,0.01953125,-0.1274414,0.9379883,9.079257,-1.1291848,4.226814
1709396641912026,0.02734375,-0.12011719,0.9584961,5.645924,1.5411848,2.7619252
1709396641920342,0.020507813,-0.119140625,0.97314453,4.9439983,1.5564439,2.2888882
1709396641927031,0.022460938,-0.11376953,0.9682617,4.4709616,2.1973326,1.8158513
1709396641934028,-0.019042969,-0.1171875,0.98339844,5.4170356,7.309183,1.2207403
1709396641942301,-0.029296875,-0.10205078,0.99072266,5.584887,8.011109,1.4801477
1709396641949308,-0.04248047,-0.103027344,0.9946289,5.9053316,8.667256,1.8158513
1709396641957125,-0.05078125,-0.08984375,1.0229492,6.9277015,7.78222,3.9216285
1709396641964061,-0.045410156,-0.087402344,1.0302734,7.5380716,6.851405,4.333628
1709396641972018,-0.022949219,-0.08886719,1.0317383,8.041628,5.6764426,4.5777764
1709396641979350,0.028808594,-0.10253906,1.0117188,9.949034,1.9379253,3.3875546
1709396641987038,0.027832031,-0.10205078,1.0092773,10.528886,1.4343699,2.7619252
1709396641994355,0.019042969,-0.099609375,0.9921875,11.139256,1.495407,2.273629
1709396642001319,0.0087890625,-0.09765625,0.9760742,11.429182,1.3122959,2.090518
1709396642008117,-0.016113281,-0.0859375,0.93408203,11.093478,0.99185157,1.9989624
1709396642015370,-0.017578125,-0.08105469,0.9189453,10.071108,1.0071108,2.1210363
1709396642023021,-0.014160156,-0.076660156,0.9111328,8.5909605,0.839259,2.1362956
1709396642029991,-0.005859375,-0.079589844,0.8989258,1.3580737,3.7385175,0.8545183
1709396642037088,-0.012207031,-0.083984375,0.91308594,0.06103702,5.0813317,0.59511095
1709396642045350,-0.020019531,-0.08251953,0.92822266,-1.083407,6.2105165,0.48829615
1709396642052388,-0.028808594,-0.078125,0.9760742,-1.4801477,9.720146,0.42725915
1709396642059039,-0.036132813,-0.07373047,0.99121094,-1.6327403,9.5675535,0.59511095
1709396642067041,-0.043945313,-0.07128906,0.99902344,-1.8616291,8.728293,0.77822196
1709396642075318,-0.052734375,-0.071777344,1.0268555,-1.8463699,3.4943693,1.373333
1709396642082998,-0.04296875,-0.07714844,1.0317383,-1.5411848,1.739555,1.9684439
1709396642090035,-0.040039063,-0.087402344,1.0351563,-0.96133304,0.44251838,2.0447402
1709396642098300,-0.021972656,-0.087890625,1.0078125,-0.045777764,-1.9531846,1.7700735
1709396642106314,-0.019042969,-0.08691406,0.9975586,-0.30518508,-2.0752587,1.617481
1709396642113028,-0.025390625,-0.08886719,0.9873047,-0.77822196,-1.3885921,1.3122959
1709396642121055,-0.05419922,-0.0859375,0.98779297,-1.2665181,3.173925,1.8463699
1709396642129284,-0.059570313,-0.08105469,0.9926758,-0.9765923,4.4709616,2.1973326
1709396642137119,-0.05908203,-0.076660156,1.0009766,-0.59511095,5.813776,2.6551104
1709396642144012,-0.028808594,-0.080078125,1.0224609,-0.07629627,5.981628,3.4485915
1709396642151032,-0.025878906,-0.07861328,1.0336914,0.10681479,5.447554,3.357036
1709396642158039,-0.018554688,-0.07861328,1.0361328,0.3357036,4.3031096,3.1128879
1709396642166331,-0.015136719,-0.07861328,1.0478516,0.5798517,2.9755547,2.883999
1709396642173026,-0.029296875,-0.076171875,1.0444336,2.9602954,-1.2665181,2.3499253
1709396642181029,-0.032226563,-0.07324219,1.0273438,3.9826655,-1.083407,2.3194067
1709396642188030,-0.04248047,-0.072753906,1.0200195,4.6540728,-0.6866665,2.3194067
1709396642195970,-0.049316406,-0.07324219,1.0068359,6.591998,1.0528886,2.9755547
1709396642202985,-0.041503906,-0.07519531,1.0039063,6.8361464,1.2207403,3.0365918
1709396642210190,-0.03564453,-0.07519531,1.0019531,6.9429607,1.0223701,3.2654805
1709396642219046,-0.024414063,-0.08154297,0.98779297,5.6154056,-0.79348123,2.6703696
1709396642226055,-0.022949219,-0.083984375,0.98095703,5.035554,-0.90029603,2.212592
1709396642233984,-0.027832031,-0.08691406,0.9765625,4.562517,-0.42725915,2.029481
1709396642241972,-0.04248047,-0.09326172,0.9785156,2.4872584,1.6632588,1.8616291
1709396642249047,-0.046875,-0.099121094,0.9785156,1.678518,1.2512589,2.0142217
1709396642256023,-0.046875,-0.10253906,0.9897461,0.82399976,0.4730369,2.090518
1709396642264010,-0.03564453,-0.10253906,0.97753906,-3.1434064,-0.8697775,2.4109623
1709396642270957,-0.021484375,-0.10986328,0.9746094,-4.318369,-0.6256294,2.3651845
1709396642278960,-0.016601563,-0.11767578,0.9736328,-5.3102207,-0.015259255,2.0752587
1709396642286022,-0.016113281,-0.12207031,1.0102539,-6.4546647,1.5411848,1.373333
1709396642293984,-0.014160156,-0.12011719,1.0195313,-6.6072574,2.029481,1.0528886
1709396642300973,-0.016601563,-0.11816406,1.0317383,-6.14948,2.166814,0.839259
1709396642309040,-0.03125,-0.12988281,1.0571289,-3.8605914,1.0071108,1.4343699
1709396642316029,-0.028808594,-0.12841797,1.0546875,-2.8687398,0.6714072,1.3885921
1709396642323021,-0.0234375,-0.13183594,1.0615234,-2.0599995,0.48829615,1.678518
1709396642331030,-0.0024414063,-0.1484375,1.0429688,0.9765923,1.9379253,1.8616291
1709396642339004,0.0087890625,-0.14941406,1.0361328,1.6479995,2.7161474,1.678518
1709396642346004,0.0063476563,-0.14990234,1.0332031,2.212592,3.2502213,1.373333
1709396642352919,0.0107421875,-0.14990234,1.0336914,2.4109623,3.6622212,1.0986663
1709396642360033,0.0068359375,-0.13769531,1.0292969,3.8148136,3.7995543,0.27466658
1709396642366912,-0.0029296875,-0.14013672,1.0253906,4.1962953,3.7690358,-0.045777764
1709396642374227,-0.01171875,-0.13183594,1.0185547,4.837184,3.8453321,-0.015259255
1709396642382256,0.018066406,-0.123535156,0.99365234,5.2491837,3.8148136,-0.5035554
1709396642389246,0.021972656,-0.12207031,0.98876953,4.91348,3.8758507,-1.1139256
1709396642396249,0.025878906,-0.11767578,0.9760742,4.623554,4.379406,-1.9379253
1709396642405244,-0.019042969,-0.09765625,0.96533203,3.234962,6.195257,-3.0213325
1709396642412206,-0.033691406,-0.09375,0.9609375,2.746666,6.6225166,-3.0213325
1709396642420254,-0.043945313,-0.08154297,0.9609375,2.1362956,7.37022,-2.7161474
1709396642427937,-0.05419922,-0.080078125,0.98291016,-0.19837031,6.164739,-1.4191107
1709396642434922,-0.05078125,-0.079589844,0.99072266,-0.90029603,4.8677025,-1.0681478
1709396642443219,-0.04345703,-0.08544922,0.99121094,-1.1291848,4.318369,-1.0376294
1709396642450272,-0.03564453,-0.091308594,0.98291016,-1.7853328,4.989776,-0.99185157
